SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
105944,0.0,Cash loans,M,N,Y,1,76500.0,270000.0,13261.5,270000.0,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,0.018209,-12239,-2815,-6387,-4487,,1,1,0,1,0,0,Core staff,3,3,3,MONDAY,9,0,0,0,0,0,0,Self-employed,0.303342116,0.611288617,,0.1186,0.1265,0.9816,0.7484,0.0398,0.0,0.2759,0.1667,0.0417,0.0437,0.0967,0.0747,0.0,0.0,0.1208,0.1313,0.9816,0.7583,0.0402,0.0,0.2759,0.1667,0.0417,0.0447,0.1056,0.0779,0.0,0.0,0.1197,0.1265,0.9816,0.7518,0.0401,0.0,0.2759,0.1667,0.0417,0.0444,0.0983,0.0761,0.0,0.0,reg oper account,block of flats,0.0864,Panel,No,3.0,0.0,3.0,0.0,-1227,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0
105945,0.0,Cash loans,M,N,N,0,29250.0,123637.5,8923.5,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.01885,-23283,365243,-137,-4887,,1,0,0,1,0,0,,1,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,,0.374463514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-284,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105946,1.0,Cash loans,M,N,Y,0,180000.0,254700.0,25321.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.001276,-10030,-1336,-4717,-602,,1,1,0,1,0,0,Drivers,1,2,2,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 1,0.097911305,0.101859203,0.835776516,0.034,0.0479,0.9861,0.8028,0.007,0.0,0.0917,0.1667,0.0971,0.0343,0.0328,0.04,0.0,0.0,0.0315,0.037,0.9856,0.8105,0.007,0.0,0.069,0.1667,0.0417,0.0262,0.0358,0.0315,0.0,0.0,0.0312,0.0363,0.9856,0.8054,0.007,0.0,0.069,0.1667,0.0417,0.0274,0.0333,0.0373,0.0,0.0,reg oper account,block of flats,0.0265,Panel,No,2.0,0.0,2.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
105947,1.0,Cash loans,F,Y,Y,2,90000.0,608076.0,29704.5,427500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005002,-12666,-384,-1699,-1193,10.0,1,1,0,1,0,0,Sales staff,4,3,3,SATURDAY,17,0,0,0,0,0,0,Self-employed,,0.520409392,0.537069958,0.1701,0.0754,0.9831,0.7688,,0.08,0.0345,0.3333,0.375,0.0854,,,,0.0319,0.1733,0.0782,0.9831,0.7779,,0.0806,0.0345,0.3333,0.375,0.0874,,,,0.0337,0.1718,0.0754,0.9831,0.7719,,0.08,0.0345,0.3333,0.375,0.0869,,,,0.0325,reg oper account,block of flats,0.1014,"Stone, brick",No,5.0,0.0,5.0,0.0,-710,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
105948,0.0,Cash loans,F,N,Y,0,180000.0,808650.0,29839.5,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.014464,-12462,-722,-6264,-3940,,1,1,0,1,0,0,,1,2,2,SUNDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.483699912,,0.0804,0.0745,0.9826,,,0.12,0.1034,0.3333,,,,0.1039,,0.0018,0.0819,0.0774,0.9826,,,0.1208,0.1034,0.3333,,,,0.1082,,0.0019,0.0812,0.0745,0.9826,,,0.12,0.1034,0.3333,,,,0.1057,,0.0018,,block of flats,0.0894,"Stone, brick",No,0.0,0.0,0.0,0.0,-1416,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
105949,0.0,Cash loans,F,Y,Y,0,63000.0,162000.0,15354.0,162000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.015221,-20859,365243,-8027,-3978,6.0,1,0,0,1,1,0,,2,2,2,SATURDAY,9,0,0,0,0,0,0,XNA,0.802655451,0.448560628,0.524496446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
105950,0.0,Cash loans,M,N,Y,0,135000.0,770292.0,30676.5,688500.0,"Spouse, partner",State servant,Secondary / secondary special,Married,Rented apartment,0.018801,-10448,-2323,-214,-1818,,1,1,1,1,0,1,,2,2,2,SATURDAY,12,0,0,0,0,1,1,Transport: type 2,,0.320857938,0.484851475,0.0918,0.0,0.9906,,,0.0,0.2069,0.1667,,0.0,,0.0869,,0.0314,0.0935,0.0,0.9906,,,0.0,0.2069,0.1667,,0.0,,0.0906,,0.0333,0.0926,0.0,0.9906,,,0.0,0.2069,0.1667,,0.0,,0.0885,,0.0321,,block of flats,0.0752,"Stone, brick",No,5.0,3.0,5.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
105951,0.0,Cash loans,M,Y,Y,0,360000.0,900000.0,90058.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-14042,-2659,-2282,-4539,64.0,1,1,0,1,0,0,Drivers,2,2,2,TUESDAY,13,0,0,0,0,0,0,Self-employed,,0.567507843,0.675413291,0.1485,0.0801,0.9886,0.8436,0.0204,0.08,0.069,0.3333,0.375,0.0521,0.121,0.1134,0.0,0.0,0.1513,0.0831,0.9886,0.8497,0.0206,0.0806,0.069,0.3333,0.375,0.0532,0.1322,0.1181,0.0,0.0,0.1499,0.0801,0.9886,0.8457,0.0206,0.08,0.069,0.3333,0.375,0.053,0.1231,0.1154,0.0,0.0,reg oper account,block of flats,0.1004,Panel,No,1.0,1.0,1.0,1.0,-1660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
105952,0.0,Cash loans,F,N,N,0,135000.0,225000.0,11488.5,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.007114,-9361,-1307,-4081,-860,,1,1,1,1,0,0,,2,2,2,WEDNESDAY,18,0,0,0,1,1,0,Government,,0.644206463,0.54065445,,,0.9891,,,,,,,,,0.0144,,,,,0.9891,,,,,,,,,0.015,,,,,0.9891,,,,,,,,,0.0147,,,,,0.0137,,No,0.0,0.0,0.0,0.0,-678,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
105953,0.0,Cash loans,F,N,N,1,270000.0,1666746.0,44095.5,1305000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.006305,-14350,-6290,-4110,-4498,,1,1,0,1,0,0,Core staff,2,3,3,TUESDAY,6,0,0,0,0,0,0,School,,0.648769266,0.477649155,,,0.9757,,,,,,,,,0.0047,,,,,0.9757,,,,,,,,,0.0049,,,,,0.9757,,,,,,,,,0.0048,,,,block of flats,0.0037,,Yes,0.0,0.0,0.0,0.0,-3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105954,0.0,Cash loans,F,N,Y,0,112500.0,448056.0,21015.0,315000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-17385,-2465,-549,-912,,1,1,0,1,0,0,,2,2,2,FRIDAY,5,0,0,0,0,1,1,Construction,,0.641455084,0.773895694,0.0268,0.0321,0.9737,0.6396,0.0033,0.0,0.069,0.125,0.1667,0.0273,0.0202,0.0192,0.0077,0.0237,0.0273,0.0333,0.9737,0.6537,0.0033,0.0,0.069,0.125,0.1667,0.0279,0.022,0.02,0.0078,0.0251,0.0271,0.0321,0.9737,0.6444,0.0033,0.0,0.069,0.125,0.1667,0.0278,0.0205,0.0196,0.0078,0.0242,reg oper account,block of flats,0.0221,"Stone, brick",No,0.0,0.0,0.0,0.0,-999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,3.0
105955,0.0,Cash loans,F,N,Y,4,225000.0,584766.0,24903.0,472500.0,Unaccompanied,Commercial associate,Higher education,Married,Co-op apartment,0.019689,-17811,-1765,-8897,-1022,,1,1,0,1,1,0,Managers,6,2,2,FRIDAY,15,0,0,0,0,0,0,Kindergarten,,0.639198834,0.350695843,0.1227,0.011,0.9826,0.762,0.0211,0.0,0.2759,0.1667,0.2083,0.14,0.1,0.1029,0.0077,0.0295,0.125,0.0114,0.9826,0.7713,0.0213,0.0,0.2759,0.1667,0.2083,0.1432,0.1093,0.1072,0.0078,0.0312,0.1239,0.011,0.9826,0.7652,0.0212,0.0,0.2759,0.1667,0.2083,0.1424,0.1018,0.1048,0.0078,0.0301,reg oper account,block of flats,0.0989,Panel,No,0.0,0.0,0.0,0.0,-1019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105956,0.0,Cash loans,F,N,Y,1,225000.0,787131.0,30631.5,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,-14895,-316,-70,-4531,,1,1,0,1,0,0,,3,2,2,THURSDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.20559253,0.666525085,0.6577838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
105957,0.0,Cash loans,F,N,Y,1,67500.0,225000.0,14508.0,225000.0,Family,State servant,Secondary / secondary special,Married,House / apartment,0.019689,-15374,-7001,-7205,-5137,,1,1,1,1,1,0,Core staff,3,2,2,TUESDAY,8,0,0,0,0,0,0,Kindergarten,,0.460759368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
105958,1.0,Cash loans,M,Y,Y,1,157500.0,1024740.0,52452.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.025164,-10121,-961,-304,-2187,17.0,1,1,0,1,0,0,Low-skill Laborers,3,2,2,MONDAY,8,0,0,0,0,1,1,Business Entity Type 3,0.200190393,0.638159288,0.324891229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
105959,0.0,Cash loans,F,Y,N,1,180000.0,254700.0,23697.0,225000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-12152,-525,-2011,-1229,2.0,1,1,0,1,1,0,Sales staff,3,2,2,FRIDAY,12,0,0,0,1,1,0,Business Entity Type 3,0.449839936,0.636395165,0.651260219,,,0.9811,,,,0.069,0.0417,,,,0.0141,,,,,0.9811,,,,0.069,0.0417,,,,0.0147,,,,,0.9811,,,,0.069,0.0417,,,,0.0144,,,,,0.0121,"Stone, brick",No,3.0,0.0,3.0,0.0,-388,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
105960,0.0,Revolving loans,F,N,Y,0,225000.0,675000.0,33750.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-15896,-1007,-7138,-4864,,1,1,0,1,1,0,Medicine staff,2,2,2,WEDNESDAY,9,0,0,0,0,0,0,Kindergarten,,0.628373401,0.336061521,0.0227,,0.9846,,,0.0,0.0345,0.0833,,,,0.015,,0.0,0.0231,,0.9846,,,0.0,0.0345,0.0833,,,,0.0157,,0.0,0.0229,,0.9846,,,0.0,0.0345,0.0833,,,,0.0153,,0.0,,block of flats,0.0126,,No,0.0,0.0,0.0,0.0,-1849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
105961,0.0,Cash loans,F,N,N,2,90000.0,225000.0,13594.5,225000.0,Unaccompanied,Working,Higher education,Married,With parents,0.009175,-9872,-1097,-367,-1922,,1,1,1,1,0,0,Core staff,4,2,2,MONDAY,13,0,0,0,1,1,0,Kindergarten,,0.723851258,0.434733249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-757,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
105962,0.0,Cash loans,F,N,Y,0,225000.0,247275.0,22810.5,225000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.031329,-14237,-807,-13010,-1064,,1,1,0,1,0,0,,2,2,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.722529229,0.304672184,0.167,0.0987,0.9816,0.7484,0.0688,0.18,0.1552,0.3333,0.375,0.1326,0.1362,0.1681,0.0,0.0,0.1513,0.081,0.9811,0.7517,0.0504,0.1611,0.1379,0.3333,0.375,0.1259,0.1322,0.1497,0.0,0.0,0.1686,0.0987,0.9816,0.7518,0.0692,0.18,0.1552,0.3333,0.375,0.1349,0.1385,0.1711,0.0,0.0,reg oper account,block of flats,0.2198,Panel,No,0.0,0.0,0.0,0.0,-370,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105963,0.0,Cash loans,M,Y,Y,2,225000.0,679500.0,38070.0,679500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-11444,-1662,-951,-3076,6.0,1,1,0,1,0,0,,4,2,2,FRIDAY,18,0,0,0,0,0,0,Business Entity Type 2,0.310947144,0.601665196,0.716570245,,,0.9712,,,,0.0345,0.0,,0.0241,,0.0075,,,,,0.9712,,,,0.0345,0.0,,0.0246,,0.0078,,,,,0.9712,,,,0.0345,0.0,,0.0245,,0.0076,,,,block of flats,0.0065,Mixed,Yes,4.0,1.0,4.0,1.0,-1627,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
105964,0.0,Cash loans,F,N,Y,0,270000.0,607050.0,34024.5,562500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-23458,365243,-5818,-5818,,1,0,0,1,0,0,,2,2,2,SATURDAY,11,0,0,0,0,0,0,XNA,,0.594020896,0.762335618,0.0918,0.0741,0.9881,,,0.0,0.2069,0.1667,,0.0947,,0.081,,0.0264,0.0935,0.0769,0.9881,,,0.0,0.2069,0.1667,,0.0968,,0.0844,,0.0279,0.0926,0.0741,0.9881,,,0.0,0.2069,0.1667,,0.0963,,0.0825,,0.0269,,block of flats,0.0637,"Stone, brick",No,5.0,0.0,5.0,0.0,-1457,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
105967,0.0,Revolving loans,F,N,Y,1,90000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-14863,-488,-3698,-3997,,1,1,0,1,0,0,Secretaries,3,2,2,THURSDAY,13,0,0,0,0,0,0,Medicine,,0.63393242,0.802745476,0.334,0.1773,0.9851,0.796,0.0728,0.36,0.3103,0.3333,0.375,0.1732,0.2723,0.3599,0.0,0.0,0.3403,0.184,0.9851,0.804,0.0734,0.3625,0.3103,0.3333,0.375,0.1772,0.2975,0.3749,0.0,0.0,0.3373,0.1773,0.9851,0.7987,0.0732,0.36,0.3103,0.3333,0.375,0.1763,0.277,0.3663,0.0,0.0,reg oper account,block of flats,0.3228,Panel,No,0.0,0.0,0.0,0.0,-541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
105969,0.0,Revolving loans,M,N,Y,0,270000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-12656,-4492,-6595,-3581,,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,13,0,1,1,0,1,1,Industry: type 9,0.27130058,0.110048179,0.54065445,0.1031,0.1194,0.9831,0.7688,0.0274,0.0,0.3448,0.1667,0.2083,0.0836,0.0841,0.1199,0.0,0.0,0.105,0.124,0.9831,0.7779,0.0277,0.0,0.3448,0.1667,0.2083,0.0855,0.0918,0.1249,0.0,0.0,0.1041,0.1194,0.9831,0.7719,0.0276,0.0,0.3448,0.1667,0.2083,0.0851,0.0855,0.122,0.0,0.0,reg oper account,block of flats,0.1298,"Stone, brick",No,0.0,0.0,0.0,0.0,-1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105970,0.0,Cash loans,M,Y,N,0,171000.0,517788.0,24138.0,427500.0,"Spouse, partner",Working,Lower secondary,Married,Municipal apartment,0.010032,-21082,-3658,-8170,-4497,26.0,1,1,0,1,1,0,Laborers,2,2,2,WEDNESDAY,5,0,0,0,0,1,1,Housing,,0.250002691,0.447178578,0.0124,,0.9791,,,0.0,0.1034,0.0417,,,,0.0099,,0.0026,0.0126,,0.9791,,,0.0,0.1034,0.0417,,,,0.0104,,0.0027,0.0125,,0.9791,,,0.0,0.1034,0.0417,,,,0.0101,,0.0027,,block of flats,0.0078,,No,0.0,0.0,0.0,0.0,-849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
105971,0.0,Cash loans,F,N,N,0,90000.0,327024.0,25965.0,270000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005313,-18455,-777,-736,-2013,,1,1,0,1,0,0,Cleaning staff,2,2,2,TUESDAY,12,0,0,0,0,0,0,Military,0.565333432,0.56642871,0.188489534,0.0742,0.0497,0.998,0.9728,0.0804,0.08,0.069,0.3333,0.375,0.0103,0.0605,0.0904,0.0,0.0,0.0756,0.0516,0.998,0.9739,0.0812,0.0806,0.069,0.3333,0.375,0.0106,0.0661,0.0942,0.0,0.0,0.0749,0.0497,0.998,0.9732,0.081,0.08,0.069,0.3333,0.375,0.0105,0.0616,0.092,0.0,0.0,not specified,block of flats,0.0847,Panel,No,0.0,0.0,0.0,0.0,-2410,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
105972,0.0,Cash loans,F,N,N,1,81000.0,269550.0,21294.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002134,-14410,-1419,-1519,-4616,,1,1,0,1,0,0,,3,3,3,WEDNESDAY,14,0,0,0,0,1,1,Kindergarten,,0.413550912,0.53527625,,,0.9682,,,,,,,,,0.0018,,,,,0.9682,,,,,,,,,0.0019,,,,,0.9682,,,,,,,,,0.0018,,,,block of flats,0.0014,,Yes,5.0,2.0,5.0,2.0,-1681,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
105974,0.0,Cash loans,F,Y,Y,0,270000.0,1237500.0,36315.0,1237500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-19852,-7098,-10874,-3406,18.0,1,1,0,1,1,0,Sales staff,2,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.735802192,0.600657537,0.0706,0.0507,0.9801,0.66,0.0091,0.04,0.1034,0.25,0.2083,0.0323,0.0538,0.0646,0.0039,0.0227,0.0683,0.0486,0.9752,0.6733,0.0092,0.0,0.069,0.1667,0.2083,0.0216,0.0588,0.0531,0.0039,0.0,0.0713,0.0507,0.9801,0.6645,0.0091,0.04,0.1034,0.25,0.2083,0.0329,0.0547,0.0657,0.0039,0.0232,reg oper account,block of flats,0.063,"Stone, brick",No,4.0,0.0,4.0,0.0,-1485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
105975,0.0,Revolving loans,F,Y,Y,1,67500.0,157500.0,7875.0,157500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-10300,-649,-3278,-2872,5.0,1,1,1,1,0,0,Managers,3,2,2,SUNDAY,10,0,0,0,0,0,0,Self-employed,0.364648933,0.293860514,0.510089528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105977,0.0,Cash loans,F,Y,Y,0,112500.0,670500.0,50260.5,670500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-16578,-798,-6132,-41,8.0,1,1,0,1,1,0,Cleaning staff,2,2,2,THURSDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.635853564,0.475849909,0.1227,,0.9901,,,0.04,0.0345,0.3333,,,,0.0934,,0.0,0.125,,0.9901,,,0.0403,0.0345,0.3333,,,,0.0973,,0.0,0.1239,,0.9901,,,0.04,0.0345,0.3333,,,,0.0951,,0.0,,block of flats,0.0735,"Stone, brick",No,0.0,0.0,0.0,0.0,-610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
105980,0.0,Cash loans,F,Y,N,0,157500.0,312768.0,25204.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.035792,-9036,-606,-3460,-1711,13.0,1,1,0,1,1,0,Sales staff,1,2,2,FRIDAY,16,0,0,0,0,1,1,Business Entity Type 2,0.237646044,0.610742891,0.133429254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
105981,0.0,Cash loans,M,N,Y,0,270000.0,678456.0,18657.0,486000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.032561,-11350,-2807,-1252,-1252,,1,1,0,1,0,0,Laborers,2,1,1,THURSDAY,12,0,0,0,0,0,0,Business Entity Type 1,,0.736749074,0.399675616,0.0722,,0.9752,,,,0.2414,0.1667,,0.057,,0.0633,,0.0061,0.0735,,0.9752,,,,0.2414,0.1667,,0.0583,,0.0659,,0.0065,0.0729,,0.9752,,,,0.2414,0.1667,,0.058,,0.0644,,0.0063,,block of flats,0.0511,Panel,No,0.0,0.0,0.0,0.0,-388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
105982,0.0,Cash loans,M,Y,Y,0,180000.0,1042560.0,34587.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.003122,-15646,-1099,-1611,-3914,28.0,1,1,0,1,0,0,Laborers,2,3,3,THURSDAY,16,0,0,0,0,0,0,Other,,0.610753288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-447,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
